Review #,Brand,Variety,Style,Country,Stars,Top Ten,Alpha,Beta,Gamma,Delta,Eplison
1786,Nissin,Chow Mein Premium Savory Sauce And Restaurant Quality Noodles Sriracha Flavor,Tray,USA,4.25,,250,32000,8000000,2000000000,3000000000
1785,Super,Instant Noodles Black Pepper Crab Mi Goreng,Cup,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1784,Torishi,Hakata Tonkotsu Ramen,Pack,Japan,5,,250,32000,8000000,2000000000,3000000000
1783,iMee,Instant Noodles Creamy Tom Yum Shrimp Flavour,Pack,Netherlands,4.5,,250,32000,8000000,2000000000,3000000000
1782,Western Family,Beef Flavour Instant Noodles,Pack,Canada,0,,250,32000,8000000,2000000000,3000000000
1781,MyKuali,Penang Hokkien Prawn Soup Rice Vermicelli (Bihun),Bowl,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1780,Pulmuone,Non-Fried Noodle Blackbean Sauce Noodle With Squid,Pack,South Korea,4.5,,250,32000,8000000,2000000000,3000000000
1779,Chering Chang,Instant Non-Fried Noodles Tomato Flavour,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
1778,JML,Spicy King Spicy Chicken,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1777,JML,Supereme Bowl Noodles With Stewed Egg Spicy Flavour,Bowl,China,3.5,,250,32000,8000000,2000000000,3000000000
1776,JML,Spicy King Bowl Noodle Spicy Chicken,Bowl,China,5,,250,32000,8000000,2000000000,3000000000
1775,JML,Spicy King Bowl Noodle Spicy Beef,Bowl,China,4.25,,250,32000,8000000,2000000000,3000000000
1774,JML,Spicy King Spicy Pork,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1773,JML,Supreme Bowl Noodles With Stewed Egg Sour Beans With Pork Flavour,Bowl,China,4,,250,32000,8000000,2000000000,3000000000
1772,JML,Spicy King Spicy Beef,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1771,JML,Supreme Bowl Noodles With Stewed Egg Braised Beef Flavour,Bowl,China,3.5,,250,32000,8000000,2000000000,3000000000
1770,JML,Spicy King Bowl Noodle Spicy Pork,Bowl,China,4.5,,250,32000,8000000,2000000000,3000000000
1769,Mamee,Chef Lontong Flavour,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1768,New Touch,Negi Miso No Ippin Ramen,Bowl,Japan,5,,250,32000,8000000,2000000000,3000000000
1767,Mama,Instant Noodles Shrimp Tom Yum Flavour,Pack,Cambodia,4,,250,32000,8000000,2000000000,3000000000
1766,Paldo,Bulnak Boeummyun King Noodle,Bowl,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1765,Nissin,Cup Noodles Ramen Noodles With Shrimp (New Package) ,Cup,USA,3.5,,250,32000,8000000,2000000000,3000000000
1764,Pirkka,Nuudeli Tom Yum Katkarapu,Pack,Finland,3.75,,250,32000,8000000,2000000000,3000000000
1763,Ishimaru,Tuna Flavor Ramen,Pack,Japan,4.5,,250,32000,8000000,2000000000,3000000000
1762,Mom's Dry Noodle,Sesame & Pepper,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1761,Authentically Asian,Natural Quality Foods Pad Thai Noodle Bowl,Bowl,USA,1,,250,32000,8000000,2000000000,3000000000
1760,New Touch,Homestyle Tonjiru,Bowl,Japan,4.5,,250,32000,8000000,2000000000,3000000000
1759,Nissin,Cup Noodles Moo Manao Flavour,Cup,Thailand,4,,250,32000,8000000,2000000000,3000000000
1758,Vit's,Duck Instant Noodles,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1757,iMee,Instant Noodles Beef Flavour,Pack,Netherlands,3.25,,250,32000,8000000,2000000000,3000000000
1756,A-Sha Dry Noodle,Veggie Noodle Carrot Noodle With Original Sauce,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1755,Mama,Oriental Style Instant Noodles Hot & Spicy Flavour,Pack,Bangladesh,4,,250,32000,8000000,2000000000,3000000000
1754,Paldo,King Bowl Super Spicy Pan Stirfried Noodle,Bowl,South Korea,5,,250,32000,8000000,2000000000,3000000000
1753,Thai Smile,Garlic Rice Noodle Soup Bowl,Bowl,USA,3.5,,250,32000,8000000,2000000000,3000000000
1752,Kuriki,Mayo Ramen,Pack,Japan,4.75,,250,32000,8000000,2000000000,3000000000
1751,Mom's Dry Noodle,Spicy & Sour Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1750,Mi Sedaap,Instant Cup Mi Kuah Rasa Soto,Cup,Indonesia,5,,250,32000,8000000,2000000000,3000000000
1749,Yum Yum,Jumbo Instant Noodles Tom Yum Kung Creamy Flavour,Pack,Thailand,5,,250,32000,8000000,2000000000,3000000000
1748,Azami,Chili Chicken Flavour Noodle Soup,Cup,Canada,3,,250,32000,8000000,2000000000,3000000000
1747,Vit's,Curry Instant Noodles,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1746,Marutai,Ramen Shoyu Taste,Bowl,Japan,4.25,,250,32000,8000000,2000000000,3000000000
1745,Unox,Good Noodles Kerrie,Pack,Netherlands,3.5,,250,32000,8000000,2000000000,3000000000
1744,A-Sha Dry Noodle,Veggie Noodle Baby Grass Noodle With Toona Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1743,Mama,Rangers Snack Noodles Shrimp Tom Yum Flavour,Pack,Myanmar,4.5,,250,32000,8000000,2000000000,3000000000
1742,Aroi,Curry Me! Penang White Curry Stir-fry Noodle,Pack,Malaysia,4.5,,250,32000,8000000,2000000000,3000000000
1741,Myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Chicken Flavor,Bowl,USA,2.5,,250,32000,8000000,2000000000,3000000000
1740,Master Kong,Braised Beef Noodle,Pack,China,4.25,,250,32000,8000000,2000000000,3000000000
1739,Nissin,Raoh Tanrei Koku Shio Ramen,Bowl,Japan,4.5,,250,32000,8000000,2000000000,3000000000
1738,Little Cook,Instant Noodles Shrimp Tom Yum Flavour,Cup,Thailand,4.25,,250,32000,8000000,2000000000,3000000000
1737,Mi Sedaap,Instant Cup Mi Goreng,Cup,Indonesia,3.75,,250,32000,8000000,2000000000,3000000000
1736,Mamee,Monster Snek Mi Pedas,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1735,Master Kong,Tomato Sauce Instant Noodle,Bowl,China,4,,250,32000,8000000,2000000000,3000000000
1734,Koka,Laksa Singapura,Pack,Singapore,4.25,,250,32000,8000000,2000000000,3000000000
1733,Bonasia,Instant Noodles Beef Flavour,Pack,Germany,3.75,,250,32000,8000000,2000000000,3000000000
1732,Super,Seafood Flavour Noodles,Cup,Malaysia,3.25,,250,32000,8000000,2000000000,3000000000
1731,Mama,Instant Noodles Creamy Shrimp Tom Yum Flavour,Pack,Cambodia,5,,250,32000,8000000,2000000000,3000000000
1730,Wu-Mu,BBQ Pork Flavor Chow Mein,Pack,Taiwan,4.5,,250,32000,8000000,2000000000,3000000000
1729,Vedan,Zan Vegetarian Instant Noodle Series Shiitake Mushroom Flavour,Cup,Taiwan,2.75,,250,32000,8000000,2000000000,3000000000
1728,Yamadai,Tenobe Somen,Bowl,Japan,3.25,,250,32000,8000000,2000000000,3000000000
1727,Wei Lih,Jah Jan Men,Bowl,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1726,Vina Acecook,Oh! Ricey Pho Ga,Bowl,Vietnam,3,,250,32000,8000000,2000000000,3000000000
1725,A-Sha Dry Noodle,Veggie Noodle Black Sesame Noodle,Pack,Taiwan,3.25,,250,32000,8000000,2000000000,3000000000
1724,Pirkka,Nuudeli Liha Nudlar Kott,Pack,Finland,3.5,,250,32000,8000000,2000000000,3000000000
1723,Baixiang Noodles,Artificial Beef Instant Noodles With Soup Base,Pack,China,3.75,,250,32000,8000000,2000000000,3000000000
1722,CarJEN,Otentiq Cheezy Curry Instant Noodles,Pack,Malaysia,4.5,,250,32000,8000000,2000000000,3000000000
1721,Salam Mie,Mi Goreng Dengan Abon,Pack,Indonesia,4.25,,250,32000,8000000,2000000000,3000000000
1720,Mamee,Chef Lontong Flavour,Cup,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1719,Wai Wai,Grilled Pork Flavour Instant Noodles,Bowl,Thailand,2.5,,250,32000,8000000,2000000000,3000000000
1718,Vina Acecook,Hao Hao Sate Onion Flavour,Cup,Vietnam,2.5,,250,32000,8000000,2000000000,3000000000
1717,Lee Fah Mee,Sarawak White Laksa Instant Noodle,Pack,Sarawak,4,,250,32000,8000000,2000000000,3000000000
1716,Mama,Instant Noodles Egg Protein Noodles,Pack,Myanmar,3.5,,250,32000,8000000,2000000000,3000000000
1715,Yum Yum,Instant Noodles Minced Pork Flavor,Pack,Thailand,3.75,,250,32000,8000000,2000000000,3000000000
1714,Master Kong,Sichuan Hot Spicy Fish,Pack,China,3.75,,250,32000,8000000,2000000000,3000000000
1713,CarJEN,Otentiq Cheezy Mushroom Instant Noodles,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1712,Sakurai Foods,Organic Miso Ramen,Pack,Japan,4.5,,250,32000,8000000,2000000000,3000000000
1711,Hao Way,Vegetarian Penang Laksa,Pack,Malaysia,4,,250,32000,8000000,2000000000,3000000000
1710,Chering Chang,Instant Non-Fried Noodles Vegetable Curry Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1709,Asia Gold,Instant Noodles With Shrimp Flavouring,Pack,Hungary,4,,250,32000,8000000,2000000000,3000000000
1708,The Kitchen Food,Sibu Instant Kampua Original,Pack,Sarawak,4,,250,32000,8000000,2000000000,3000000000
1707,Azami,Hot & Spicy Flavour Noodle Soup,Bowl,Canada,3.5,,250,32000,8000000,2000000000,3000000000
1706,Maggi,Hot Cup Goreng Perencah Cili Fiesta,Cup,Malaysia,4.75,,250,32000,8000000,2000000000,3000000000
1705,Premiere,Gold Bihun Kari Heritage Instant Rice Vermicelli,Pack,Malaysia,4.5,,250,32000,8000000,2000000000,3000000000
1704,Baixiang Noodles,Sour & Spicy Flavour,Pack,China,3.75,,250,32000,8000000,2000000000,3000000000
1703,7 Select/Nissin,Super Tom Yum Shrimp,Cup,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
1702,Samyang Foods,Seafood Noodle,Cup,Japan,2.75,,250,32000,8000000,2000000000,3000000000
1701,Sakurai Foods,Organic Shoyu Ramen,Pack,Japan,4.25,,250,32000,8000000,2000000000,3000000000
1700,A-Sha Dry Noodle,Hakka Flat Noodle With Za Jiang Sauce,Pack,Taiwan,4,,250,32000,8000000,2000000000,3000000000
1699,Vit's,Mi goreng Pedas Chewy & springy,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1698,Maruchan,Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables,Cup,USA,4,,250,32000,8000000,2000000000,3000000000
1697,The Kitchen Food,Instant Kampua Dark Soy Sauce,Pack,Sarawak,5,,250,32000,8000000,2000000000,3000000000
1696,Mama,Cup Yentafo Tom Yum Mohfai,Cup,Thailand,5,,250,32000,8000000,2000000000,3000000000
1695,Mama,Cup Shrimp Creamy Tom Yum,Cup,Thailand,5,,250,32000,8000000,2000000000,3000000000
1694,Mama,Instant Rice Vermicelli Bihun Goreng Original Flavour,Pack,Thailand,4.75,,250,32000,8000000,2000000000,3000000000
1693,Mama,Instant Noodles coconut Milk Flavour,Cup,Myanmar,5,,250,32000,8000000,2000000000,3000000000
1692,Mama,Oriental Style Instant Noodles Chicken Flavour,Pack,Bangladesh,3.25,,250,32000,8000000,2000000000,3000000000
1691,Mama,Instant Cup Noodles Minced Prok Flavor,Cup,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
1690,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Bowl,China,4,,250,32000,8000000,2000000000,3000000000
1689,Wugudaochang,Tomato Beef Brisket Flavor Purple Potato Noodle,Pack,China,5,2016 #7,250,32000,8000000,2000000000,3000000000
1688,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,,250,32000,8000000,2000000000,3000000000
1687,Wugudaochang,Chef's Grains Millet Noodle,Pack,China,3.75,,250,32000,8000000,2000000000,3000000000
1686,Wugudaochang,Chef's Grains Buckwheat Noodle,Pack,China,3.5,,250,32000,8000000,2000000000,3000000000
1685,Wugudaochang,Chef's Grains Pea Noodle,Pack,China,4,,250,32000,8000000,2000000000,3000000000
1684,Wugudaochang,Sichuan Pepper & Chicken Flavor Noodle,Bowl,China,4.5,,250,32000,8000000,2000000000,3000000000
1683,Wugudaochang,Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1682,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Pack,China,4,,250,32000,8000000,2000000000,3000000000
1681,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,,250,32000,8000000,2000000000,3000000000
1680,Aroi,Curry Me! Penang White Curry Soup Noodle,Pack,Malaysia,4.5,,250,32000,8000000,2000000000,3000000000
1679,Ten-In,Veggie World Vegetarian Braised Beef Instant Noodles,Bowl,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1678,Nongshim,Shin Black Spicy Po-Au-Feu Flavor (Mew Edition),Pack,USA,5,,250,32000,8000000,2000000000,3000000000
1677,Paldo,Raobokki Noodle (Export Version),Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
1676,A1,Emporer Herbs Chicken Noodle,Pack,Malaysia,4.25,,250,32000,8000000,2000000000,3000000000
1675,Baixiang Noodles,Sauerkraut Flavor,Pack,China,4.5,,250,32000,8000000,2000000000,3000000000
1674,Emart,Dare You! Habanero Ramen (New Edition),Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1673,Lishan Food Manufacturing,Black Cock Brand Vegetarian Chicken Noodle,Pack,Taiwan,3.5,,250,32000,8000000,2000000000,3000000000
1672,Azami,Chili Seafood Flavor Noodle Soup,Cup,Canada,3.25,,250,32000,8000000,2000000000,3000000000
1671,Ah Lai,Penang Favourite White Curry Rice Vermicelli,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1670,Tropicana Slim,Less Fat Noodles Grilled Chicken,Pack,Indonesia,3.75,,250,32000,8000000,2000000000,3000000000
1669,A-One,Mi Ly Instant Noodles Mi Chay Vegetarian Flavor,Cup,Vietnam,1.25,,250,32000,8000000,2000000000,3000000000
1668,Mama,Cup Rice Vermicelli With Clear Soup,Cup,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
1667,Deshome,Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1666,Vifon,Curry Instant Noodle With Chicken,Cup,Vietnam,3,,250,32000,8000000,2000000000,3000000000
1665,Paldo Vina,Koreno Premium Mushroom Flavor,Pack,Vietnam,1.5,,250,32000,8000000,2000000000,3000000000
1664,Mamee,Oriental Noodles Prawn Flavor,Pack,Malaysia,2,,250,32000,8000000,2000000000,3000000000
1663,Vina Acecook,King Chef Authentic Kimchi Flavour,Pack,Vietnam,4,,250,32000,8000000,2000000000,3000000000
1662,Mama,Non-Fried Instant Noodles Ramen Tonkotsu Flavor,Pack,Thailand,5,,250,32000,8000000,2000000000,3000000000
1661,Chencun,Senior Food Rice Noodle Fragrant Peppery Beef,Cup,China,3.75,,250,32000,8000000,2000000000,3000000000
1660,Sau Tao,Ho Fan Wonton Soup Flavored,Pack,Hong Kong,3,,250,32000,8000000,2000000000,3000000000
1659,United,Xi Gon Satay Onion Flavor,Pack,Vietnam,2.75,,250,32000,8000000,2000000000,3000000000
1658,ChoripDong,Hurricane Rice Cake (Topokki),Bowl,South Korea,5,,250,32000,8000000,2000000000,3000000000
1657,Shan,Shoop Instant Noodles Bombay Biryani Flavour,Pack,Pakistan,2.75,,250,32000,8000000,2000000000,3000000000
1656,Mama,JokCup Instant Porridge Soup Seafood Flavour,Cup,Thailand,3.5,,250,32000,8000000,2000000000,3000000000
1655,Baijia,Artificial Pickled Vegetable Beef Flavor,Pack,China,3,,250,32000,8000000,2000000000,3000000000
1654,MyOri,Malaysia Penang White Curry Noodle Super Spicy,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1653,MyOri,Malaysia Penang Green Curry Rice Vermicelli,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1652,MyOri,Malaysia Penang White Curry Noodle Original,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1651,Ruski,Chicken Flavour Instant Noodles,Pack,Malaysia,3.75,,250,32000,8000000,2000000000,3000000000
1650,Ottogi,Sesame Flavor Ramen Korean Style Instant Noodle,Pack,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
1649,Master Kong,Seafood Flavour Instant Cooking Noodles,Pack,China,4.25,,250,32000,8000000,2000000000,3000000000
1648,Wei Lih,Instant Noodles With Onion Flavour,Pack,Taiwan,4.25,,250,32000,8000000,2000000000,3000000000
1647,No Name,Shrimp Flavour Oriental Noodles And Soup Mix,Cup,Canada,2.75,,250,32000,8000000,2000000000,3000000000
1646,New Way,Spaghetti Instant Noodles,Tray,Vietnam,4,,250,32000,8000000,2000000000,3000000000
1645,Lucky Me!,Supreme Jjamppong Korean Style Spicy Seafood Soup,Bowl,Philippines,3.75,,250,32000,8000000,2000000000,3000000000
1644,Hao Way,Vegetarian Penang Laksa Instant Bowl Noodles,Bowl,Malaysia,2,,250,32000,8000000,2000000000,3000000000
1643,Emart,Dare You! Habanero Jjajang Ramen,Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1642,Campbell's,Hearty Noodles Savoury Beef Flavour,Cup,Canada,0.25,,250,32000,8000000,2000000000,3000000000
1641,One Dish Asia,Japanese Ramen Noodle,Bowl,USA,0,,250,32000,8000000,2000000000,3000000000
1640,Long Jun Hang,Taiwan Dried Noodles With Onion Oil Sauce,Pack,Taiwan,2,,250,32000,8000000,2000000000,3000000000
1639,Pama,Bihun Creamy Tom Yam Flavour,Cup,Malaysia,3.75,,250,32000,8000000,2000000000,3000000000
1638,A-Sha Dry Noodle,Veggie Noodle Tomato Noodle With Vine Ripened Tomato Sauce,Pack,Taiwan,5,2015 #10,250,32000,8000000,2000000000,3000000000
1637,Thai Chef,Instant Nudelsuppe Huhn Geschmack,Pack,Germany,3,,250,32000,8000000,2000000000,3000000000
1636,Shan,Shoop Instant Noodles Masala Flavour,Pack,Pakistan,3.25,,250,32000,8000000,2000000000,3000000000
1635,Wai Wai,Quick Zabb Tom Klong Flavour Instant Noodles,Pack,Thailand,2.75,,250,32000,8000000,2000000000,3000000000
1634,Samyang Foods,Shoyu Noodle,Cup,South Korea,3.5,,250,32000,8000000,2000000000,3000000000
1633,A-One,Mi Ly Instant Noodles Mi Bo Beef Flavor,Cup,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
1632,Cintan,Mi Segera Mmm... Perisa Kari,Pack,Malaysia,3,,250,32000,8000000,2000000000,3000000000
1631,Nissin,Donbei Tempura Soba Mini,Bowl,Japan,4,,250,32000,8000000,2000000000,3000000000
1630,Nongshim,Korean Clay Pot Ramyun,Bowl,China,2.5,,250,32000,8000000,2000000000,3000000000
1629,Hao Way,Penang Laksa Instant Bowl Noodles,Bowl,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1628,Azami,Kimchee Noodle Soup,Cup,Canada,0,,250,32000,8000000,2000000000,3000000000
1627,Vedan,Wei Wei A Instant Noodles Hot Beef Flavour,Bowl,Taiwan,2.5,,250,32000,8000000,2000000000,3000000000
1626,Nissin,Gonbuto Kistune Udon,Bowl,Japan,2.75,,250,32000,8000000,2000000000,3000000000
1625,Mama,Instant Rice Noodle Soup Spicy Shrimp Flavour,Bowl,Thailand,5,,250,32000,8000000,2000000000,3000000000
1624,Baixiang Noodles,Artificial Pork Flavour,Pack,China,3,,250,32000,8000000,2000000000,3000000000
1623,MyKuali,Penang White Curry Noodle (New Improved Tatse),Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1622,Nongshim,Quick2 Hot & Spicy Noodle Soup With Habanero & Lime,Pack,USA,4,,250,32000,8000000,2000000000,3000000000
1621,Myojo,MenWhite Creamy Tonkotsu,Bowl,Japan,3,,250,32000,8000000,2000000000,3000000000
1620,Premiere,Gold Penang Asam Laksa Bihun,Pack,Malaysia,3.25,,250,32000,8000000,2000000000,3000000000
1619,Nissin,Chu Qian Yi Ding Tom Yum Instant Noodles With Soup Base,Pack,Singapore,3.75,,250,32000,8000000,2000000000,3000000000
1618,Deshome,Aloe This Noodles With Camellia Oil Spicy Bean Sauce Flavor,Pack,Taiwan,2.5,,250,32000,8000000,2000000000,3000000000
1617,MyKuali,Penang Hokkien Prawn Noodle (New Improved Taste),Pack,Malaysia,5,2015 #7,250,32000,8000000,2000000000,3000000000
1616,Unif-100,Instant Noodles Artificial Spicy Beef Flavor (New Package),Pack,China,3.5,,250,32000,8000000,2000000000,3000000000
1615,Hankow,Shanghai Kaiyang Noodle,Pack,China,4,,250,32000,8000000,2000000000,3000000000
1614,The Bridge,Penang White Curry Noodle,Pack,Malaysia,5,,250,32000,8000000,2000000000,3000000000
1613,Maruchan,Kaoru Maitake Tempura Udon,Bowl,Japan,3.25,,250,32000,8000000,2000000000,3000000000
1612,Shan,Shoop Instant Noodles Spicy Lemon Flavour,Pack,Pakistan,3.25,,250,32000,8000000,2000000000,3000000000
1611,Lucky Me!,Supreme Seafood Flavor Big Cup,Bowl,Philippines,4,,250,32000,8000000,2000000000,3000000000
1610,Paldo Vina,Koreno Premium Ginseng Flavor,Pack,Vietnam,3,,250,32000,8000000,2000000000,3000000000
1609,Mitoku,Brown Rice Ramen,Pack,Japan,0.25,,250,32000,8000000,2000000000,3000000000
1608,Hao Way,Penang Vegetarian Prawn Instant Noodles,Pack,Malaysia,4.5,,250,32000,8000000,2000000000,3000000000
1607,Myojo,Nyumen Desse Shoyu,Bowl,Japan,2.75,,250,32000,8000000,2000000000,3000000000
1606,Maggi,Perencah Kari Letup Mi Segera,Pack,Malaysia,4,,250,32000,8000000,2000000000,3000000000
1605,Nissin,Demae Iccho Mushroom With Vegetables Flavour Macaroni,Pack,Hong Kong,3.5,,250,32000,8000000,2000000000,3000000000
1604,Unzen,Mushroom Honpo Shiitake Nutritious Noodle,Pack,Japan,1,,250,32000,8000000,2000000000,3000000000
1603,Salam Mie,Mi Goreng Ala Jawa Dengan Sambal Cabe Asli,Pack,Indonesia,5,,250,32000,8000000,2000000000,3000000000
1602,Vina Acecook,Mikochi Tom Yum Flavor Instant Noodles,Pack,Vietnam,3.5,,250,32000,8000000,2000000000,3000000000
1601,Nongshim,Jinjja Jinjja (New),Pack,South Korea,5,,250,32000,8000000,2000000000,3000000000
1600,Chering Chang,Instant Non-Fried Noodles Shallot Pork Flavour,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1599,Nissin,Top Ramen Super Noodles Tomato,Pack,India,3.5,,250,32000,8000000,2000000000,3000000000
1598,Mama,Cup Rice Vermicelli Shrimp Creamy Tom Yum,Cup,Thailand,4,,250,32000,8000000,2000000000,3000000000
1597,Nissin,Original Chow Mein Premium Spicy Chicken Flavor,Tray,USA,4,,250,32000,8000000,2000000000,3000000000
1596,Uncle Sun,White Curry Noodle More Spicy,Pack,Malaysia,3,,250,32000,8000000,2000000000,3000000000
1595,JML,Emporer Instant Noodles Spicy Chicken,Pack,China,5,,250,32000,8000000,2000000000,3000000000
1594,Acecook,Jan Jan Dashi Shoyu Yakisoba,Cup,Japan,2.25,,250,32000,8000000,2000000000,3000000000
1593,Nongshim,Tteokgukmyun,Pack,South Korea,4.25,,250,32000,8000000,2000000000,3000000000
1592,Mom's Dry Noodle,Vegan Chilli With Sesame Sauce,Pack,Taiwan,5,,250,32000,8000000,2000000000,3000000000
1591,Mi E-Zee,Perisa Sayuran,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
1590,Mi E-Zee,Perisa Kari Sayuran,Pack,Malaysia,3.75,,250,32000,8000000,2000000000,3000000000
1589,E-mi,Mi Perencah Ayam Jagung,Pack,Malaysia,3.75,,250,32000,8000000,2000000000,3000000000
1588,Mi E-Zee,Perisa Bayam,Pack,Malaysia,3.5,,250,32000,8000000,2000000000,3000000000
